CITY|SECTOR_ID|SECTOR_NAME|ENODEBID|ENODEB_NAME|EARFCN|PCI|PSS|SSS|TAC|VENDOR|LONGITUDE|LATITUDE|STYLE|AZIMUTH|HEIGHT|ELECTTILT|MECHTILT|TOTLETILT
sanxia|124730-2|D县南沟-HLHF-3|124730|D县南沟-HLHF|38400|162|||14547|华为|112.222|33.6914|宏站|320.0|38.0|3.0|0.0|3.0
sanxia|124731-0|D县宜村-HLHF-1|124731|D县宜村-HLHF|38400|456|||14547|华为|112.21|33.7099|宏站|0.0|38.0|3.0|1.0|4.0
sanxia|124731-1|D县宜村-HLHF-2|124731|D县宜村-HLHF|38400|457|||14547|华为|112.21|33.7099|宏站|120.0|38.0|3.0|2.0|5.0
sanxia|124731-2|D县宜村-HLHF-3|124731|D县宜村-HLHF|38400|458|||14547|华为|112.21|33.7099|宏站|240.0|38.0|6.0|1.0|7.0
sanxia|124732-0|D县石壕二-HLHF-1|124732|D县石壕二-HLHF|38400|350|||18833|华为|112.519|33.7207|宏站|320.0|38.0|6.0|6.0|12.0
sanxia|124732-1|D县石壕二-HLHF-2|124732|D县石壕二-HLHF|38400|349|||18833|华为|112.519|33.7207|宏站|70.0|38.0|6.0|6.0|12.0
sanxia|124732-2|D县石壕二-HLHF-3|124732|D县石壕二-HLHF|38400|348|||18833|华为|112.519|33.7207|宏站|230.0|38.0|6.0|8.0|14.0
sanxia|124733-0|D县观音堂张村-HLHF-1|124733|D县观音堂张村-HLHF|38400|17|||18833|华为|112.574|33.7297|宏站|0.0|38.0|3.0|0.0|3.0
sanxia|124733-1|D县观音堂张村-HLHF-2|124733|D县观音堂张村-HLHF|38400|15|||18833|华为|112.574|33.7297|宏站|120.0|38.0|3.0|1.0|4.0
sanxia|124733-2|D县观音堂张村-HLHF-3|124733|D县观音堂张村-HLHF|38400|16|||18833|华为|112.574|33.7297|宏站|240.0|38.0|3.0|1.0|4.0
sanxia|124733-3|D县观音堂张村-HLHF-4|124733|D县观音堂张村-HLHF|38400|14|||18833|华为|112.576|33.7206|宏站|45.0|11.0|3.0|0.0|3.0
sanxia|124734-0|D县硖石车壕-HLHF-1|124734|D县硖石车壕-HLHF|38400|312|||18833|华为|112.499|33.7232|宏站|0.0|30.0|3.0|2.0|5.0
sanxia|124734-1|D县硖石车壕-HLHF-2|124734|D县硖石车壕-HLHF|38400|313|||18833|华为|112.499|33.7232|宏站|90.0|30.0|3.0|2.0|5.0
sanxia|124734-2|D县硖石车壕-HLHF-3|124734|D县硖石车壕-HLHF|38400|314|||18833|华为|112.499|33.7232|宏站|250.0|30.0|3.0|2.0|5.0
sanxia|124735-0|杨家洼-HLHF-1|124735|杨家洼-HLHF|38400|470|||18833|华为|112.314|33.7374|宏站|60.0|43.0|3.0|5.0|8.0
sanxia|124735-1|杨家洼-HLHF-2|124735|杨家洼-HLHF|38400|468|||18833|华为|112.314|33.7374|宏站|240.0|43.0|3.0|3.0|6.0
sanxia|124735-2|杨家洼-HLHF-3|124735|杨家洼-HLHF|38400|469|||18833|华为|112.314|33.7374|宏站|340.0|43.0|3.0|4.0|7.0
sanxia|124739-0|D县鹿马山-HLHF-1|124739|D县鹿马山-HLHF|38400|339|||14339|华为|112.443|33.7975|宏站|0.0|35.0|3.0|0.0|3.0
sanxia|124739-1|D县鹿马山-HLHF-2|124739|D县鹿马山-HLHF|38400|340|||14339|华为|112.443|33.7975|宏站|120.0|35.0|3.0|0.0|3.0
sanxia|124739-2|D县鹿马山-HLHF-3|124739|D县鹿马山-HLHF|38400|341|||14339|华为|112.443|33.7975|宏站|240.0|35.0|3.0|0.0|3.0
sanxia|124741-0|D县寨根-HLHF-1|124741|D县寨根-HLHF|38400|302|||14387|华为|112.114|33.6769|宏站|0.0|30.0|6.0|3.0|9.0
sanxia|124741-1|D县寨根-HLHF-2|124741|D县寨根-HLHF|38400|301|||14387|华为|112.114|33.6769|宏站|120.0|38.0|3.0|1.0|4.0
sanxia|124741-2|D县寨根-HLHF-3|124741|D县寨根-HLHF|38400|300|||14387|华为|112.114|33.6769|宏站|240.0|38.0|6.0|2.0|8.0
sanxia|124742-0|D县高阳山温泉度假村-HLHF-1|124742|D县高阳山温泉度假村-HLHF|38400|173|||14387|华为|112.113|33.7177|宏站|0.0|11.0|3.0|1.0|4.0
sanxia|124742-1|D县高阳山温泉度假村-HLHF-2|124742|D县高阳山温泉度假村-HLHF|38400|172|||14387|华为|112.113|33.7177|宏站|120.0|11.0|3.0|1.0|4.0
sanxia|124742-2|D县高阳山温泉度假村-HLHF-3|124742|D县高阳山温泉度假村-HLHF|38400|171|||14387|华为|112.113|33.7177|宏站|240.0|11.0|3.0|1.0|4.0
sanxia|124742-3|D县高阳山温泉度假村-HLHF-4|124742|D县高阳山温泉度假村-HLHF|38400|170|||14387|华为|112.12|33.7236|宏站|65.0|11.0|3.0|0.0|3.0
sanxia|124743-0|E宝岸底-HLHF-1|124743|E宝岸底-HLHF|38400|309|||14499|华为|111.898|33.5866|宏站|0.0|39.0|3.0|2.0|5.0
sanxia|124743-1|E宝岸底-HLHF-2|124743|E宝岸底-HLHF|38400|311|||14499|华为|111.898|33.5866|宏站|120.0|39.0|3.0|0.0|3.0
sanxia|124743-2|E宝岸底-HLHF-3|124743|E宝岸底-HLHF|38400|310|||14499|华为|111.898|33.5866|宏站|210.0|39.0|3.0|1.0|4.0
sanxia|124744-0|E宝西王-HLHF-1|124744|E宝西王-HLHF|38400|65|||14499|华为|111.974|33.654|宏站|0.0|43.0|6.0|1.0|7.0
sanxia|124744-1|E宝西王-HLHF-2|124744|E宝西王-HLHF|38400|64|||14499|华为|111.974|33.654|宏站|150.0|43.0|3.0|2.0|5.0
sanxia|124744-2|E宝西王-HLHF-3|124744|E宝西王-HLHF|38400|63|||14499|华为|111.974|33.654|宏站|240.0|30.0|6.0|3.0|9.0
sanxia|124745-0|E宝大王村-HLHF-1|124745|E宝大王村-HLHF|38400|331|||14499|华为|111.974|33.6765|宏站|0.0|43.0|3.0|1.0|4.0
sanxia|124745-1|E宝大王村-HLHF-2|124745|E宝大王村-HLHF|38400|330|||14499|华为|111.974|33.6765|宏站|90.0|30.0|6.0|3.0|9.0
sanxia|124745-2|E宝大王村-HLHF-3|124745|E宝大王村-HLHF|38400|332|||14499|华为|111.974|33.6765|宏站|210.0|43.0|3.0|1.0|4.0
sanxia|124746-0|E宝王家嘴-HLHF-1|124746|E宝王家嘴-HLHF|38400|476|||18835|华为|111.826|33.4974|宏站|0.0|43.0|6.0|4.0|10.0
sanxia|124746-1|E宝王家嘴-HLHF-2|124746|E宝王家嘴-HLHF|38400|474|||18835|华为|111.826|33.4974|宏站|70.0|43.0|3.0|2.0|5.0
sanxia|124746-2|E宝王家嘴-HLHF-3|124746|E宝王家嘴-HLHF|38400|475|||18835|华为|111.826|33.4974|宏站|270.0|43.0|6.0|4.0|10.0
sanxia|124747-0|E宝万渡-HLHF-1|124747|E宝万渡-HLHF|38400|485|||14355|华为|111.776|33.5091|宏站|0.0|33.0|3.0|1.0|4.0
sanxia|124747-1|E宝万渡-HLHF-2|124747|E宝万渡-HLHF|38400|483|||14355|华为|111.776|33.5091|宏站|120.0|33.0|3.0|1.0|4.0
sanxia|124747-2|E宝万渡-HLHF-3|124747|E宝万渡-HLHF|38400|484|||14355|华为|111.776|33.5091|宏站|240.0|33.0|3.0|1.0|4.0
sanxia|124748-0|E宝吴家垣-HLHF-1|124748|E宝吴家垣-HLHF|38400|301|||18832|华为|111.708|33.3553|宏站|0.0|43.0|3.0|2.0|5.0
sanxia|124748-1|E宝吴家垣-HLHF-2|124748|E宝吴家垣-HLHF|38400|302|||18832|华为|111.708|33.3553|宏站|120.0|43.0|3.0|2.0|5.0
sanxia|124748-2|E宝吴家垣-HLHF-3|124748|E宝吴家垣-HLHF|38400|300|||18832|华为|111.708|33.3553|宏站|240.0|43.0|3.0|2.0|5.0
sanxia|124749-0|E宝匣里-HLHF-1|124749|E宝匣里-HLHF|38400|228|||18835|华为|111.759|33.3715|宏站|30.0|48.0|3.0|2.0|5.0
sanxia|124749-1|E宝匣里-HLHF-2|124749|E宝匣里-HLHF|38400|229|||18835|华为|111.759|33.3715|宏站|120.0|48.0|3.0|1.0|4.0
sanxia|124749-2|E宝匣里-HLHF-3|124749|E宝匣里-HLHF|38400|230|||18835|华为|111.759|33.3715|宏站|250.0|48.0|3.0|2.0|5.0
sanxia|124750-0|E宝桥上-HLHF-1|124750|E宝桥上-HLHF|38400|441|||14435|华为|111.452|33.5307|宏站|50.0|20.0|6.0|3.0|9.0
sanxia|124750-1|E宝桥上-HLHF-2|124750|E宝桥上-HLHF|38400|443|||14435|华为|111.452|33.5307|宏站|180.0|20.0|6.0|2.0|8.0
sanxia|124750-2|E宝桥上-HLHF-3|124750|E宝桥上-HLHF|38400|442|||14435|华为|111.452|33.5307|宏站|300.0|30.0|6.0|3.0|9.0
sanxia|124751-0|E宝杨家-HLHF-1|124751|E宝杨家-HLHF|38400|33|||14435|华为|111.376|33.5805|宏站|0.0|48.0|3.0|3.0|6.0
sanxia|124751-1|E宝杨家-HLHF-2|124751|E宝杨家-HLHF|38400|34|||14435|华为|111.376|33.5805|宏站|150.0|48.0|3.0|5.0|8.0
sanxia|124751-2|E宝杨家-HLHF-3|124751|E宝杨家-HLHF|38400|35|||14435|华为|111.376|33.5805|宏站|250.0|48.0|6.0|6.0|12.0
sanxia|124752-0|E宝亚武山-HLHF-1|124752|E宝亚武山-HLHF|38400|46|||14435|华为|111.429|33.5181|宏站|0.0|43.0|3.0|0.0|3.0
sanxia|124752-1|E宝亚武山-HLHF-2|124752|E宝亚武山-HLHF|38400|45|||14435|华为|111.429|33.5181|宏站|120.0|43.0|3.0|2.0|5.0
sanxia|124752-2|E宝亚武山-HLHF-3|124752|E宝亚武山-HLHF|38400|47|||14435|华为|111.429|33.5181|宏站|240.0|43.0|3.0|1.0|4.0
sanxia|124753-0|E宝西水头-HLHF-1|124753|E宝西水头-HLHF|38400|370|||18836|华为|111.94|33.5663|宏站|5.0|43.0|3.0|1.0|4.0
sanxia|124753-1|E宝西水头-HLHF-2|124753|E宝西水头-HLHF|38400|371|||18836|华为|111.94|33.5663|宏站|125.0|30.0|6.0|3.0|9.0
sanxia|124753-2|E宝西水头-HLHF-3|124753|E宝西水头-HLHF|38400|369|||18836|华为|111.94|33.5663|宏站|230.0|43.0|3.0|1.0|4.0
sanxia|124754-1|E宝卯屯-HLHF-2|124754|E宝卯屯-HLHF|38400|15|||14355|华为|111.788|33.5401|宏站|120.0|43.0|6.0|3.0|9.0
sanxia|124754-2|E宝卯屯-HLHF-3|124754|E宝卯屯-HLHF|38400|17|||14355|华为|111.788|33.5401|宏站|240.0|43.0|6.0|2.0|8.0
sanxia|124755-0|E宝武家山-HLHF-1|124755|E宝武家山-HLHF|38400|465|||18835|华为|111.838|33.4809|宏站|350.0|43.0|6.0|4.0|10.0
sanxia|124755-1|E宝武家山-HLHF-2|124755|E宝武家山-HLHF|38400|466|||18835|华为|111.838|33.4809|宏站|80.0|30.0|6.0|3.0|9.0
sanxia|124755-2|E宝武家山-HLHF-3|124755|E宝武家山-HLHF|38400|467|||18835|华为|111.838|33.4809|宏站|220.0|43.0|3.0|0.0|3.0
sanxia|124756-0|E宝北朝-HLHF-1|124756|E宝北朝-HLHF|38400|59|||14499|华为|112.011|33.67|宏站|330.0|30.0|6.0|3.0|9.0
sanxia|124756-1|E宝北朝-HLHF-2|124756|E宝北朝-HLHF|38400|57|||14499|华为|112.011|33.67|宏站|120.0|43.0|6.0|3.0|9.0
sanxia|124756-2|E宝北朝-HLHF-3|124756|E宝北朝-HLHF|38400|58|||14499|华为|112.011|33.67|宏站|280.0|43.0|3.0|2.0|5.0
sanxia|124757-0|E宝湾底-HLHF-1|124757|E宝湾底-HLHF|38400|379|||14499|华为|111.914|33.5631|宏站|30.0|48.0|3.0|1.0|4.0
sanxia|124757-1|E宝湾底-HLHF-2|124757|E宝湾底-HLHF|38400|378|||14499|华为|111.914|33.5631|宏站|150.0|48.0|3.0|1.0|4.0
sanxia|124757-2|E宝湾底-HLHF-3|124757|E宝湾底-HLHF|38400|380|||14499|华为|111.914|33.5631|宏站|210.0|48.0|3.0|1.0|4.0
sanxia|124758-0|E宝北泉村-HLHF-1|124758|E宝北泉村-HLHF|38400|420|||14499|华为|111.915|33.5839|宏站|10.0|43.0|3.0|1.0|4.0
sanxia|124758-1|E宝北泉村-HLHF-2|124758|E宝北泉村-HLHF|38400|422|||14499|华为|111.915|33.5839|宏站|170.0|43.0|3.0|1.0|4.0
sanxia|124758-2|E宝北泉村-HLHF-3|124758|E宝北泉村-HLHF|38400|421|||14499|华为|111.915|33.5839|宏站|280.0|43.0|3.0|0.0|3.0
sanxia|124759-0|E宝马谢-HLHF-1|124759|E宝马谢-HLHF|38400|292|||14387|华为|112.023|33.7199|宏站|30.0|43.0|6.0|2.0|8.0
sanxia|124759-1|E宝马谢-HLHF-2|124759|E宝马谢-HLHF|38400|293|||14387|华为|112.023|33.7199|宏站|140.0|30.0|6.0|3.0|9.0
sanxia|124759-2|E宝马谢-HLHF-3|124759|E宝马谢-HLHF|38400|291|||14387|华为|112.023|33.7199|宏站|230.0|43.0|6.0|3.0|9.0
sanxia|124760-0|E宝南阳村-HLHF-1|124760|E宝南阳村-HLHF|38400|216|||14499|华为|111.956|33.6523|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124760-1|E宝南阳村-HLHF-2|124760|E宝南阳村-HLHF|38400|218|||14499|华为|111.956|33.6523|宏站|160.0|38.0|3.0|2.0|5.0
sanxia|124760-2|E宝南阳村-HLHF-3|124760|E宝南阳村-HLHF|38400|217|||14499|华为|111.956|33.6523|宏站|265.0|38.0|3.0|2.0|5.0
sanxia|124761-0|E宝大王二-HLHF-1|124761|E宝大王二-HLHF|38400|8|||18836|华为|112.029|33.652|宏站|300.0|43.0|3.0|0.0|3.0
sanxia|124761-1|E宝大王二-HLHF-2|124761|E宝大王二-HLHF|38400|7|||18836|华为|112.029|33.652|宏站|90.0|43.0|3.0|1.0|4.0
sanxia|124761-2|E宝大王二-HLHF-3|124761|E宝大王二-HLHF|38400|6|||18836|华为|112.029|33.652|宏站|180.0|43.0|3.0|0.0|3.0
sanxia|124762-0|E宝开方口-HLHF-1|124762|E宝开方口-HLHF|38400|425|||18835|华为|111.91|33.4869|宏站|40.0|48.0|3.0|0.0|3.0
sanxia|124762-1|E宝开方口-HLHF-2|124762|E宝开方口-HLHF|38400|423|||18835|华为|111.91|33.4869|宏站|140.0|48.0|3.0|0.0|3.0
sanxia|124762-2|E宝开方口-HLHF-3|124762|E宝开方口-HLHF|38400|424|||18835|华为|111.91|33.4869|宏站|310.0|48.0|3.0|0.0|3.0
sanxia|124763-0|E宝吉家湾-HLHF-1|124763|E宝吉家湾-HLHF|38400|373|||18836|华为|111.994|33.6495|宏站|80.0|28.0|3.0|1.0|4.0
sanxia|124763-1|E宝吉家湾-HLHF-2|124763|E宝吉家湾-HLHF|38400|374|||18836|华为|111.994|33.6495|宏站|220.0|30.0|6.0|3.0|9.0
sanxia|124763-2|E宝吉家湾-HLHF-3|124763|E宝吉家湾-HLHF|38400|372|||18836|华为|111.994|33.6495|宏站|330.0|28.0|3.0|1.0|4.0
sanxia|124764-0|E宝官庄原-HLHF-1|124764|E宝官庄原-HLHF|38400|324|||14499|华为|111.94|33.6237|宏站|0.0|30.0|6.0|3.0|9.0
sanxia|124764-1|E宝官庄原-HLHF-2|124764|E宝官庄原-HLHF|38400|325|||14499|华为|111.94|33.6237|宏站|120.0|30.0|6.0|3.0|9.0
sanxia|124764-2|E宝官庄原-HLHF-3|124764|E宝官庄原-HLHF|38400|326|||14499|华为|111.94|33.6237|宏站|240.0|30.0|6.0|3.0|9.0
sanxia|124765-0|E宝运头-HLHF-1|124765|E宝运头-HLHF|38400|98|||18832|华为|111.69|33.3115|宏站|330.0|43.0|3.0|2.0|5.0
sanxia|124765-1|E宝运头-HLHF-2|124765|E宝运头-HLHF|38400|96|||18832|华为|111.69|33.3115|宏站|100.0|30.0|6.0|3.0|9.0
sanxia|124765-2|E宝运头-HLHF-3|124765|E宝运头-HLHF|38400|97|||18832|华为|111.69|33.3115|宏站|230.0|43.0|3.0|0.0|3.0
sanxia|124766-0|E宝水泉源-HLHF-1|124766|E宝水泉源-HLHF|38400|451|||14499|华为|111.814|33.558|宏站|30.0|30.0|6.0|3.0|9.0
sanxia|124766-2|E宝水泉源-HLHF-3|124766|E宝水泉源-HLHF|38400|450|||14499|华为|111.814|33.558|宏站|240.0|30.0|6.0|3.0|9.0
sanxia|124767-0|E宝贾村一-HLHF-1|124767|E宝贾村一-HLHF|38400|71|||14355|华为|111.737|33.5295|宏站|0.0|48.0|6.0|1.0|7.0
sanxia|124767-1|E宝贾村一-HLHF-2|124767|E宝贾村一-HLHF|38400|69|||14355|华为|111.737|33.5295|宏站|120.0|48.0|3.0|2.0|5.0
sanxia|124767-2|E宝贾村一-HLHF-3|124767|E宝贾村一-HLHF|38400|70|||14355|华为|111.737|33.5295|宏站|240.0|48.0|3.0|2.0|5.0
sanxia|124768-0|E宝纪家庄-HLHF-1|124768|E宝纪家庄-HLHF|38400|461|||14499|华为|111.833|33.5572|宏站|0.0|43.0|3.0|2.0|5.0
sanxia|124768-1|E宝纪家庄-HLHF-2|124768|E宝纪家庄-HLHF|38400|460|||14499|华为|111.833|33.5572|宏站|120.0|43.0|6.0|4.0|10.0
sanxia|124768-2|E宝纪家庄-HLHF-3|124768|E宝纪家庄-HLHF|38400|459|||14499|华为|111.833|33.5572|宏站|240.0|43.0|6.0|4.0|10.0
sanxia|124769-0|E宝辛庄-HLHF-1|124769|E宝辛庄-HLHF|38400|247|||14499|华为|111.861|33.5719|宏站|40.0|23.0|3.0|0.0|3.0
sanxia|124769-1|E宝辛庄-HLHF-2|124769|E宝辛庄-HLHF|38400|248|||14499|华为|111.861|33.5719|宏站|180.0|23.0|3.0|0.0|3.0
sanxia|124769-2|E宝辛庄-HLHF-3|124769|E宝辛庄-HLHF|38400|246|||14499|华为|111.861|33.5719|宏站|260.0|23.0|3.0|0.0|3.0
sanxia|124770-0|E宝钟社-HLHF-1|124770|E宝钟社-HLHF|38400|240|||14355|华为|111.69|33.5001|宏站|0.0|23.0|3.0|1.0|4.0
sanxia|124770-1|E宝钟社-HLHF-2|124770|E宝钟社-HLHF|38400|242|||14355|华为|111.69|33.5001|宏站|120.0|23.0|3.0|2.0|5.0
sanxia|124770-2|E宝钟社-HLHF-3|124770|E宝钟社-HLHF|38400|241|||14355|华为|111.69|33.5001|宏站|240.0|23.0|3.0|2.0|5.0
sanxia|124771-0|E宝庙底-HLHF-1|124771|E宝庙底-HLHF|38400|333|||14355|华为|111.701|33.5441|宏站|30.0|30.0|6.0|3.0|9.0
sanxia|124771-1|E宝庙底-HLHF-2|124771|E宝庙底-HLHF|38400|334|||14355|华为|111.701|33.5441|宏站|80.0|48.0|3.0|1.0|4.0
sanxia|124771-2|E宝庙底-HLHF-3|124771|E宝庙底-HLHF|38400|335|||14355|华为|111.701|33.5441|宏站|280.0|48.0|3.0|1.0|4.0
sanxia|124772-0|E宝小寨-HLHF-1|124772|E宝小寨-HLHF|38400|457|||14355|华为|111.734|33.5145|宏站|65.0|43.0|6.0|1.0|7.0
sanxia|124772-1|E宝小寨-HLHF-2|124772|E宝小寨-HLHF|38400|456|||14355|华为|111.734|33.5145|宏站|165.0|43.0|3.0|2.0|5.0
sanxia|124772-2|E宝小寨-HLHF-3|124772|E宝小寨-HLHF|38400|458|||14355|华为|111.734|33.5145|宏站|305.0|43.0|3.0|2.0|5.0
sanxia|124773-0|E宝变电所-HLHF-1|124773|E宝变电所-HLHF|38400|202|||14499|华为|111.853|33.5527|宏站|350.0|28.0|6.0|8.0|14.0
sanxia|124773-1|E宝变电所-HLHF-2|124773|E宝变电所-HLHF|38400|201|||14499|华为|111.853|33.5527|宏站|150.0|28.0|6.0|2.0|8.0
sanxia|124773-2|E宝变电所-HLHF-3|124773|E宝变电所-HLHF|38400|203|||14499|华为|111.853|33.5527|宏站|240.0|28.0|6.0|4.0|10.0
sanxia|124774-0|E宝涧沟村-HLHF-1|124774|E宝涧沟村-HLHF|38400|130|||18835|华为|111.697|33.4658|宏站|30.0|43.0|6.0|2.0|8.0
sanxia|124774-1|E宝涧沟村-HLHF-2|124774|E宝涧沟村-HLHF|38400|131|||18835|华为|111.697|33.4658|宏站|130.0|43.0|6.0|4.0|10.0
sanxia|124774-2|E宝涧沟村-HLHF-3|124774|E宝涧沟村-HLHF|38400|129|||18835|华为|111.697|33.4658|宏站|270.0|43.0|6.0|4.0|10.0
sanxia|124775-0|E宝鑫鹏石化-HLHF-1|124775|E宝鑫鹏石化-HLHF|38400|429|||14499|华为|111.88|33.55|宏站|0.0|23.0|6.0|2.0|8.0
sanxia|124775-1|E宝鑫鹏石化-HLHF-2|124775|E宝鑫鹏石化-HLHF|38400|430|||14499|华为|111.88|33.55|宏站|150.0|23.0|6.0|2.0|8.0
sanxia|124775-2|E宝鑫鹏石化-HLHF-3|124775|E宝鑫鹏石化-HLHF|38400|431|||14499|华为|111.88|33.55|宏站|260.0|23.0|6.0|2.0|8.0
sanxia|124776-0|E宝西留-HLHF-1|124776|E宝西留-HLHF|38400|126|||14499|华为|111.905|33.6002|宏站|40.0|23.0|6.0|1.0|7.0
sanxia|124776-1|E宝西留-HLHF-2|124776|E宝西留-HLHF|38400|128|||14499|华为|111.905|33.6002|宏站|160.0|23.0|6.0|1.0|7.0
sanxia|124776-2|E宝西留-HLHF-3|124776|E宝西留-HLHF|38400|127|||14499|华为|111.905|33.6002|宏站|280.0|30.0|6.0|3.0|9.0
sanxia|124777-0|E宝稠桑-HLHF-1|124777|E宝稠桑-HLHF|38400|170|||14499|华为|111.876|33.6371|宏站|60.0|48.0|3.0|1.0|4.0
sanxia|124779-0|E宝呼沱营-HLHF-1|124779|E宝呼沱营-HLHF|38400|270|||14499|华为|111.776|33.5953|宏站|0.0|28.0|3.0|1.0|4.0
sanxia|124779-1|E宝呼沱营-HLHF-2|124779|E宝呼沱营-HLHF|38400|272|||14499|华为|111.776|33.5953|宏站|120.0|28.0|3.0|1.0|4.0
sanxia|124779-2|E宝呼沱营-HLHF-3|124779|E宝呼沱营-HLHF|38400|271|||14499|华为|111.776|33.5953|宏站|240.0|28.0|3.0|1.0|4.0
sanxia|124780-0|E宝东丘-HLHF-1|124780|E宝东丘-HLHF|38400|147|||14499|华为|111.786|33.5843|宏站|0.0|43.0|3.0|0.0|3.0
sanxia|124780-1|E宝东丘-HLHF-2|124780|E宝东丘-HLHF|38400|149|||14499|华为|111.786|33.5843|宏站|95.0|43.0|3.0|2.0|5.0
sanxia|124780-2|E宝东丘-HLHF-3|124780|E宝东丘-HLHF|38400|148|||14499|华为|111.786|33.5843|宏站|210.0|43.0|3.0|2.0|5.0
sanxia|124781-0|E宝大闫-HLHF-1|124781|E宝大闫-HLHF|38400|463|||14499|华为|111.801|33.5812|宏站|320.0|43.0|6.0|0.0|6.0
sanxia|124781-1|E宝大闫-HLHF-2|124781|E宝大闫-HLHF|38400|464|||14499|华为|111.801|33.5812|宏站|130.0|43.0|6.0|6.0|12.0
sanxia|124781-2|E宝大闫-HLHF-3|124781|E宝大闫-HLHF|38400|462|||14499|华为|111.801|33.5812|宏站|240.0|43.0|6.0|4.0|10.0
sanxia|124782-0|E宝文东-HLHF-1|124782|E宝文东-HLHF|38400|192|||14355|华为|111.676|33.5831|宏站|0.0|43.0|6.0|4.0|10.0
sanxia|124782-1|E宝文东-HLHF-2|124782|E宝文东-HLHF|38400|194|||14355|华为|111.676|33.5831|宏站|120.0|43.0|6.0|6.0|12.0
sanxia|124782-2|E宝文东-HLHF-3|124782|E宝文东-HLHF|38400|193|||14355|华为|111.676|33.5831|宏站|240.0|43.0|3.0|1.0|4.0
sanxia|124783-0|E宝阎村芦笋厂-HLHF-1|124783|E宝阎村芦笋厂-HLHF|38400|209|||14355|华为|111.701|33.5935|宏站|50.0|33.0|6.0|3.0|9.0
sanxia|124783-1|E宝阎村芦笋厂-HLHF-2|124783|E宝阎村芦笋厂-HLHF|38400|208|||14355|华为|111.701|33.5935|宏站|170.0|33.0|6.0|3.0|9.0
sanxia|124784-0|E宝小常村-HLHF-1|124784|E宝小常村-HLHF|38400|500|||14355|华为|111.771|33.554|宏站|60.0|43.0|3.0|1.0|4.0
sanxia|124784-1|E宝小常村-HLHF-2|124784|E宝小常村-HLHF|38400|499|||14355|华为|111.771|33.554|宏站|135.0|43.0|3.0|2.0|5.0
sanxia|124784-2|E宝小常村-HLHF-3|124784|E宝小常村-HLHF|38400|498|||14355|华为|111.771|33.554|宏站|300.0|43.0|3.0|2.0|5.0
sanxia|124785-0|E宝卫家磨-HLHF-1|124785|E宝卫家磨-HLHF|38400|440|||18835|华为|111.97|33.407|宏站|0.0|28.0|3.0|0.0|3.0
sanxia|124785-1|E宝卫家磨-HLHF-2|124785|E宝卫家磨-HLHF|38400|438|||18835|华为|111.97|33.407|宏站|120.0|28.0|3.0|0.0|3.0
sanxia|124785-2|E宝卫家磨-HLHF-3|124785|E宝卫家磨-HLHF|38400|439|||18835|华为|111.97|33.407|宏站|240.0|28.0|3.0|0.0|3.0
sanxia|124786-0|E宝坂里-HLHF-1|124786|E宝坂里-HLHF|38400|435|||18835|华为|111.973|33.4508|宏站|100.0|8.0|3.0|2.0|5.0
sanxia|124786-1|E宝坂里-HLHF-2|124786|E宝坂里-HLHF|38400|436|||18835|华为|111.973|33.4508|宏站|200.0|8.0|3.0|2.0|5.0
sanxia|124786-2|E宝坂里-HLHF-3|124786|E宝坂里-HLHF|38400|437|||18835|华为|111.973|33.4508|宏站|330.0|8.0|3.0|1.0|4.0
sanxia|124787-0|E宝张家沟-HLHF-1|124787|E宝张家沟-HLHF|38400|128|||18835|华为|111.97|33.407|宏站|0.0|17.0|3.0|0.0|3.0
sanxia|124787-1|E宝张家沟-HLHF-2|124787|E宝张家沟-HLHF|38400|127|||18835|华为|111.97|33.407|宏站|120.0|17.0|3.0|0.0|3.0
sanxia|124787-2|E宝张家沟-HLHF-3|124787|E宝张家沟-HLHF|38400|126|||18835|华为|111.97|33.407|宏站|240.0|17.0|3.0|0.0|3.0
sanxia|124788-0|E宝留村-HLHF-1|124788|E宝留村-HLHF|38400|123|||18836|华为|111.915|33.5105|宏站|0.0|38.0|3.0|3.0|6.0
sanxia|124788-1|E宝留村-HLHF-2|124788|E宝留村-HLHF|38400|125|||18836|华为|111.915|33.5105|宏站|120.0|38.0|3.0|3.0|6.0
sanxia|124788-2|E宝留村-HLHF-3|124788|E宝留村-HLHF|38400|124|||18836|华为|111.915|33.5105|宏站|240.0|38.0|3.0|3.0|6.0
sanxia|124789-0|E宝周家源-HLHF-1|124789|E宝周家源-HLHF|38400|463|||18835|华为|111.895|33.4133|宏站|10.0|33.0|3.0|1.0|4.0
sanxia|124789-1|E宝周家源-HLHF-2|124789|E宝周家源-HLHF|38400|462|||18835|华为|111.895|33.4133|宏站|110.0|33.0|3.0|2.0|5.0
sanxia|124789-2|E宝周家源-HLHF-3|124789|E宝周家源-HLHF|38400|464|||18835|华为|111.895|33.4133|宏站|190.0|33.0|3.0|2.0|5.0
sanxia|124790-0|E宝唐窑-HLHF-1|124790|E宝唐窑-HLHF|38400|72|||18836|华为|111.927|33.517|宏站|30.0|30.0|6.0|3.0|9.0
sanxia|124790-1|E宝唐窑-HLHF-2|124790|E宝唐窑-HLHF|38400|74|||18836|华为|111.927|33.517|宏站|210.0|30.0|6.0|3.0|9.0
